id,상위법령ID,상위법령명,상위조문번호,상위조문제목,조문문장,위임표지어구,API_위임구분,자동추출_위임형식,대상유형,대상명
P02697,009621,유아교육법,23,강사 등,대통령령으로 정한다,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02698,009621,유아교육법,24,무상교육,대통령령으로 정한다,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02699,009621,유아교육법,24,무상교육,필요한 사항은 교육부령으로,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02700,009621,유아교육법,24,무상교육,필요한 사항은 교육부령으로,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02701,009621,유아교육법,24,무상교육,필요한 사항은 교육부령으로,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02702,009621,유아교육법,24,무상교육,필요한 사항은 교육부령으로,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02703,009621,유아교육법,24,무상교육,교육부장관이 예산의 범위에서 관계 행정기관의 장과 협의하여 고시한다,협의하여 고시한다,위임행정규칙,고시,행정규칙,2018년도 누리과정 부담비용 고시
P02704,009621,유아교육법,25,유치원 원비,교육부령으로 정하는,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02705,009621,유아교육법,25,유치원 원비,대통령령으로 정한다,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02706,009621,유아교육법,25,유치원 원비,교육부령으로 정한다,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02707,009621,유아교육법,26,비용의 부담 등,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02708,009621,유아교육법,27,방과후 과정 운영 등에 대한 지원,대통령령으로 정하는 수업일수를,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02709,009621,유아교육법,27,방과후 과정 운영 등에 대한 지원,대통령령으로 정하는 바에,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02710,009621,유아교육법,29,권한 등의 위임 및 위탁,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02711,009621,유아교육법,29,권한 등의 위임 및 위탁,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02712,009621,유아교육법,30,시정 또는 변경 명령,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02713,009621,유아교육법,30,시정 또는 변경 명령,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02714,009621,유아교육법,30,위반사실의 공표,교육부령으로 정하는,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02715,009621,유아교육법,32,유치원의 폐쇄 등,교육부령으로 정하는,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02716,009621,유아교육법,35,과태료,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02717,009874,유아교육법 시행령,7,교육통계조사의 절차 및 결과 공개 등,교육통계조사에 관하여 필요한 사항은 교육부장관이 정한다.,교육부장관이 정한다,위임행정규칙,,행정규칙,교육통계조사에 관한 훈령
P02718,009874,유아교육법 시행령,8,유치원의 설립기준,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등학교 이하 각급 학교 설립ㆍ운영 규정
P02719,009874,유아교육법 시행령,9,사립유치원의 설립인가 신청 등,교육부령으로 정하는,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02720,009874,유아교육법 시행령,9,사립유치원의 설립인가 신청 등,교육부령으로 정하는,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02721,009874,유아교육법 시행령,9,사립유치원의 설립인가 신청 등,교육부령으로 정하는,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02722,009874,유아교육법 시행령,9,사립유치원의 설립인가 신청 등,교육부령으로 정하는,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02723,009874,유아교육법 시행령,9,사립유치원의 설립인가 신청 등,교육부령으로 정하는,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02724,009874,유아교육법 시행령,18,외국인유치원의 설립ㆍ운영,대통령령으로 정한다,대통령령,시행령,대통령령,법령,외국인학교 및 외국인유치원의 설립ㆍ운영에 관한 규정
P02725,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,인천광역시립학교 운영위원회 구성 및 운영에 관한 조례
P02726,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,전북특별자치도 도립학교 운영위원회 설치ㆍ운영에 관한 조례
P02727,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,전라남도립학교 운영위원회 구성ㆍ운영에 관한 조례
P02728,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,울산광역시립학교 운영위원회 조례
P02729,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,세종특별자치시 시립학교운영위원회 설치ㆍ운영에 관한 조례
P02730,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,서울특별시교육청 공립유치원운영위원회 구성 및 운영 등에 관한 조례
P02731,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,부산광역시 공립 유치원 및 학교 운영위원회 설치ㆍ운영에 관한 조례
P02732,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,대전광역시립 학교운영위원회 구성 및 운영에 관한 조례
P02733,009874,유아교육법 시행령,22,국립ㆍ공립 유치원에 두는 운영위원회의 구성,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",조례로,위임자치법규,조례,자치법규,대구광역시 공립 유치원 및 학교 운영위원회 설치ㆍ운영에 관한 조례
